gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
DOCK7,0.13666330463757692,7.123762710039601,2.664645907578539,0.029610153056894517,0.05620593750995076,-5.3500502923198425
PDE5A,0.2741045475058024,3.866782501369829,2.664484948674555,0.029617403839034,0.05620593750995076,-4.929360394528079
APBB3,0.20490380371781924,5.263945765179285,2.6639882512883513,0.029639790294396406,0.056242321661422984,-5.250441427057034
TGIF2,0.1384653889441001,6.471425548581539,2.6624827948721284,0.029707748585208322,0.056356564334092044,-5.344807226955309
AP1S2,0.19603874000567512,7.549991131104042,2.661573484806153,0.029748873705343383,0.05641260738727827,-5.354963990142348
FBP2,0.6273955200048622,1.4616464982360058,2.6603928736758133,0.029802356317168047,0.05649565953787495,-4.401767421399214
ERMAP,0.29387603915648475,3.5945385529457923,2.659415866552457,0.029846690323377487,0.05655984675522426,-4.8615150463318155
KANSL2,0.17301125373041248,4.715010792912116,2.659361819943141,0.029849144795959546,0.05655984675522426,-5.158493771242593
BMS1P15,0.7997510099099872,-0.6815230860449069,2.657283504002357,0.029943687151383354,0.05672056521563729,-4.076696543885626
ATF2,0.13102531392747352,6.096108450921999,2.6526390262303776,0.03015607903971363,0.05709816350529635,-5.346395312892274
LGALS8,0.2381302371524434,5.34950937624589,2.650325715895815,0.030262444202382083,0.05726238225535079,-5.283839571909733
ACOT1,0.35479228660941664,1.62290342971808,2.6500643613526265,0.030274485422968768,0.057278972906966215,-4.443954248577982
TMEM50B,0.14804044383524584,5.216869508928784,2.6488746759946564,0.030329359327436946,0.05736418708071975,-5.267049253570246
FAM74A4,1.1782526265919868,-1.3404893401254052,2.6485749436383488,0.03034320052231957,0.05737753867687103,-3.9976041553397654
BORCS7,0.22747709252877701,4.584108442807329,2.64854186980665,0.030344728220590214,0.05737753867687103,-5.1459470452805185
RP11-574K11.31,0.27706303315820424,3.890363863757732,2.6455758853975717,0.030482050723447597,0.05760050881882886,-4.965476940487491
FAM134C,0.16520759040246258,5.623363752543461,2.6455353648857307,0.030483931205850284,0.05760050881882886,-5.323370620177142
MIA3,0.15001495895239003,6.652510354334808,2.645196771336514,0.03049964937261486,0.05762398665206083,-5.375337810124691
CALCOCO2,0.1409795856982381,5.217464168140932,2.6450982542362316,0.03050422429147981,0.05762640838568554,-5.2730404586401525
RP11-438J1.1,3.736869027897775,-1.1590957507998436,2.644100312740745,0.03055060630195967,0.05769817709903682,-4.02924796539226
RRBP1,0.23853901725930182,7.968718719170634,2.6430070281078146,0.030601502870800944,0.05777899209496609,-5.380765560258363
RALYL,0.674726032123088,0.577615342403085,2.6419890614943653,0.03064897146245571,0.057849892311672146,-4.293563134791324
MTHFD2P1,0.4976927125773702,0.26213694522850567,2.640212491753011,0.03073199570694652,0.05799408960162376,-4.246603104462563
SMC1B,0.7781926686004381,-1.575415344104552,2.6384219591772076,0.03081590637895215,0.058133629336490265,-3.981607528271058
JAG2,0.2595386812466791,3.33099732695065,2.636342053171422,0.030913673780790654,0.058299210851390844,-4.826097260702213
LIMS3,0.4388800443131031,1.4002805955377677,2.6361999710973696,0.03092036406505683,0.058305544264485934,-4.429460074825604
CTC-534A2.2,0.3281515947565097,1.7620631880960205,2.6360312299962354,0.030928311587976265,0.05831385984759776,-4.488913543361171
R3HDM2,0.1389746071276141,5.958284119551218,2.635598300249471,0.030948711712068065,0.05833385461541136,-5.365421685287748
AC010970.2,0.4094355924612909,7.202727932438817,2.633509963118411,0.031047310813987657,0.05850079594421988,-5.399156306199993
FAM175A,0.14158818371230364,5.089231034408142,2.632703534745399,0.031085471982771385,0.05854558873148275,-5.271874443719352
C16orf89,0.9818420498264245,-1.2085379389792035,2.6326726457234244,0.031086934646609696,0.05854558873148275,-4.039898602168823
GLOD4,0.15942028661399288,6.1587229571189654,2.632654132311982,0.031087811331672537,0.05854558873148275,-5.380674766444624
CYP2B6,0.6379341519687273,-0.9116142153924619,2.6321333239213316,0.03111248412964822,0.05858574838961736,-4.0821977124984254
HPCAL4,0.5992515360634725,4.660842997105514,2.6318224506044285,0.0311272210412174,0.05860550720823666,-5.189594233572922
COPE,0.16710276879086106,6.432848317408475,2.631145203356287,0.031159350695952735,0.05864875527895847,-5.39277852405419
C15orf57,0.23689510879302667,3.696617429325122,2.629622210626165,0.031231728324724733,0.05876602300584496,-4.93621878570333
SMG1P5,0.2942240799791813,3.8970110084068175,2.6279771625497492,0.03131010044309066,0.05890082215154198,-4.99479654559962
FCGRT,0.26206494851132867,4.980552502254562,2.627644704775236,0.03132596366065966,0.05891799635617835,-5.26085340431789
SLF2,0.21059206975359945,6.526327264609183,2.6269542020480405,0.03135893736762848,0.05897367490554871,-5.401583068733167
HNRNPA1P40,0.9465984252600168,-1.6111964109566035,2.6260771991678715,0.03140086844241802,0.059046184920897575,-3.995675552677176
ESR2,0.5410618255352443,0.3921120251058426,2.6253876232417332,0.031433878730621735,0.05908920871276719,-4.289956647837842
LHX6,1.008787942348698,-1.0581945276115963,2.6250646476801447,0.03144935195743145,0.05910559659575694,-4.072369589398784
GPAT4,0.13511270087493532,6.581986897944908,2.6238017875765025,0.03150992861807381,0.05921308428776563,-5.40756287452038
SAFB2,0.1899249511444978,6.256714287952862,2.6228208898185814,0.0315570628143009,0.0592952906890853,-5.400099325287782
NPDC1,0.19075706085721578,5.361652273979126,2.622430916719217,0.0315758219453002,0.05931854039883238,-5.329054066778543
PATL1,0.13880347060314868,5.727845616272321,2.6224227274501133,0.031576216001778595,0.05931854039883238,-5.369091096556321
ACADSB,0.25036645436981875,5.62078799669596,2.622187887517465,0.03158751832815502,0.05933340309407306,-5.359590157818661
CLOCK,0.17967792609165123,5.540630289827151,2.6218653279042954,0.03160304917924682,0.059353168468418184,-5.351690448373349
GATA5,0.2633001617333157,5.524135240549887,2.6218284668672265,0.03160482449218359,0.059353168468418184,-5.349916477268717
KCNK17,2.572999115286411,-2.463003028087215,2.6205018004149507,0.03166878802176183,0.0594669086374944,-3.895301805793954
IL17RA,0.2501992509096489,4.046323314364109,2.6203718115303665,0.03167506241412751,0.0594723087108173,-5.048581840884788
STK17A,0.27203785924446944,4.535763241114515,2.6196528842907254,0.031709787138718165,0.05952473344136764,-5.179544368591526
TARSL2,0.1860413880325975,4.904017546478612,2.6192941653935136,0.03172712814128082,0.05954451044018373,-5.259546212372451
SEC14L3,1.0309200028056642,-0.9022373508767473,2.618355575304255,0.03177254704562143,0.05959140415341151,-4.104622945822973
USP34,0.13885804149751557,7.877703640665078,2.617823854127053,0.031798306940927404,0.05963332688450205,-5.4209918779809865
MZB1,0.6352050541410501,-0.5524623707464098,2.6172613345086413,0.03182558224025977,0.05967168794838806,-4.157003471281825
FGF17,1.4656601063560695,-1.3551268679040718,2.6168966650673786,0.03184327706147264,0.05969207341175252,-4.043969087553599
USHBP1,0.48315741427662773,1.6728382445411594,2.61645930464517,0.03186451237778732,0.05971908558411699,-4.504309103568891
TEFM,0.23958101854971314,3.1211241834487584,2.6161667043489665,0.03187872721767121,0.05973932829107181,-4.803219619180668
LSM1,0.1996458890960291,5.2130756484032235,2.6154005702401903,0.03191597768016755,0.059789925428246654,-5.318759234367821
C4orf3,0.1303514520087905,6.634569649513147,2.615120364630401,0.03192961280440069,0.05980906598846153,-5.422034209867235
SMIM15,0.1262180776615649,5.488165567205076,2.613792059950739,0.0319943310038395,0.059898234539016514,-5.358439582272533
ZNF565,0.3156619571412915,2.076622064132734,2.613017812118261,0.03203211630147167,0.059956145380196044,-4.580162427469481
NCSTN,0.12297433703278937,6.859799676029212,2.6119076295027424,0.032086375999408896,0.06004486082917937,-5.430013091423231
C16orf58,0.12329890340729399,6.319545666322369,2.607795009878056,0.03228820152881568,0.060364448563327525,-5.425885051071919
BMS1P16,0.8963708582484043,-0.5634788154175886,2.606802063260552,0.03233712494366693,0.06044299822572395,-4.171422404509704
PHF2,0.12426651775551356,6.042386544032458,2.606552888007177,0.03234941397286291,0.060459510318394534,-5.415624085712897
EMC8,0.15152627034392818,5.064068343441939,2.6060720378868254,0.032373142475305365,0.06049739643051779,-5.309182163951163
ZBTB49,0.32922381357163744,2.6685578271242396,2.6053460841734415,0.032408999924016066,0.06055793803207231,-4.71221722711468
CLCN6,0.15338044387819139,5.590714494082656,2.6048818463321037,0.032431951640633574,0.06058788531647773,-5.383511400099466
RFXANK,0.16999109845272908,4.974105924322647,2.602048159585634,0.03257240973509789,0.060843787142877664,-5.299651187524889
ZNF767P,0.22570922146935857,4.59848901056141,2.6011261067154106,0.032618247751900024,0.06092290718438452,-5.223356161329492
ZSWIM8,0.21526984661055604,6.714374852350388,2.600905003756894,0.03262924927197938,0.06093695122842767,-5.445421920949318
FAM91A1,0.1329310767405545,6.146675627838123,2.6008013982380787,0.03263440572767233,0.060940077454758095,-5.429868850535181
GMEB1,0.1532700725198506,4.51872128598801,2.599788866795299,0.032684843507688036,0.06102123936210743,-5.206397128269478
HS6ST3,0.7214151783500309,0.854303169775435,2.599063159026298,0.03272104274565596,0.06106927549127918,-4.402976937269507
STXBP4,0.20810143825208716,4.475892928092636,2.5981260798119066,0.03276784627210216,0.06114601815548155,-5.198426016576166
ZC3HC1,0.1559912077533152,4.4267354331633175,2.5979604436364756,0.03277612630095454,0.06114988478492007,-5.186329530967621
RYR2,0.3918152525943288,7.037779513236922,2.597918741744739,0.032778211285362034,0.06114988478492007,-5.453635318939876
TMEM120A,0.26266645212620165,3.5876674386425127,2.596754009485435,0.032836499781391006,0.061231882595146156,-4.957286873329565
PHLDA2,0.613442576831325,0.2635970997834687,2.596690913035759,0.032839660446622475,0.061231882595146156,-4.3139156819286075
COPS6,0.1534902120187729,6.466755903802833,2.59590363553119,0.032879123453401424,0.06128587359512905,-5.448711377859645
POPDC3,0.46993643631347837,3.087354656006724,2.5940776046347818,0.03297084214379923,0.0614289835231679,-4.829090680729628
STARD7,0.14753867564283318,7.384673262889624,2.5935652323445013,0.032996624887916194,0.06145906747351203,-5.461798381430841
LOXL2,0.2753514284095129,7.154480469343679,2.593251946233289,0.033012399727560954,0.06148190536745308,-5.461802927693609
HOOK2,0.2042865477216722,4.56332881856808,2.592923099821976,0.033028966386186374,0.06150621291815211,-5.227806819827743
ZNF334,0.19592676875934423,5.125996587189976,2.5923112080742152,0.03305981501056681,0.06155710820067128,-5.341107338138551
TAMM41,0.21513056555784527,3.6704564829807937,2.5873625683398065,0.03331038889162669,0.062010478214316544,-4.9948082389743345
TAF13,0.21636517460378624,4.2250925881722425,2.586609962696491,0.03334866711083925,0.062075133046758435,-5.150708872687094
KPNA4,0.13953215357490567,6.999114021770423,2.585859066531126,0.033386903290379084,0.062126480293315994,-5.472113619626558
RP11-835E18.4,0.38151529409895835,1.7436389999596158,2.5845770557159717,0.033452288026939975,0.062228296819753656,-4.565558547460826
BTBD9,0.16198425664992655,5.201324214888736,2.5827094935296517,0.03354777164662839,0.06239265129603041,-5.367982385637337
ZDHHC5,0.12774393089479297,6.2748418181664665,2.5821441178876543,0.033576732844355375,0.062429178096140646,-5.464296102392411
HERC4,0.15906873533370902,5.922222334521861,2.581114749345531,0.033629527699630284,0.06251812442535114,-5.448176358785119
RAP1B,0.1624710894407304,7.156090293442024,2.5802374204659055,0.03367459175175557,0.06259524974123334,-5.482128576872201
GNA11,0.16913568232098974,5.985082879438057,2.5798755179755477,0.03369319890496586,0.06262318509166198,-5.454085988105996
OXNAD1,0.2011440496490855,3.8252504677315704,2.579096214110254,0.033733302426774255,0.06269106405757463,-5.0508574729052915
MXRA8,0.19311165921830842,6.48695834147513,2.5789600430628536,0.03374031489849176,0.06269743765622887,-5.47566110201587
ARAP3,0.2557372723557245,4.9701907178589915,2.5781412509801878,0.0337825121429665,0.06276252043632773,-5.336246770083684
BAHD1,0.1469750104049039,5.019666320427254,2.5773307734163526,0.03382433410144031,0.06281354371655566,-5.346327236874469
NOL8,0.15104573108224173,5.247394399760429,2.5750971151815385,0.03393986903315988,0.06302141003939567,-5.3867913751100955
FOXO3B,0.4393103627374795,2.6620954186944448,2.57495854997065,0.033947049547685806,0.06302805517612244,-4.757982732321789
ARPC5L,0.14900667360403475,5.106506291867444,2.574230991574778,0.03398477749167543,0.06309140900984811,-5.366076276632018
RP11-274B21.12,0.5264144640155313,0.5832096924251668,2.573376634457705,0.034029135446492234,0.06316035651020022,-4.400336791952124
ATP1A4,0.5008907222982113,-0.25338518323393905,2.572787205915796,0.03405977293196771,0.06320381405477232,-4.270214124399237
TMPPE,0.4441447285798463,1.1025288773826438,2.572260547063224,0.03408717163732455,0.06324795000334453,-4.482208467556378
CDH20,0.45670834203579536,1.2447356462210595,2.571555653451049,0.03412387806405521,0.06328921486411257,-4.505137257636214
CTB-60B18.22,0.5223027872814918,1.7615553758010214,2.5695420064628847,0.03422895911597403,0.06346069567547113,-4.591873093431092
SNX18,0.17275235965698332,5.473464823623904,2.569511512861787,0.03423055295022545,0.06346069567547113,-5.425843915412726
ACAP3,0.1976742080855285,6.494666524898722,2.569505980311599,0.034230842132737416,0.06346069567547113,-5.490597413735724
BAK1,0.18547326783308282,4.852378508228322,2.5692535714993174,0.03424403802293473,0.06347843446645496,-5.327607635138267
GULP1,0.16653237905135043,6.200932366821037,2.5682437998826653,0.03429688079646373,0.06355254982202896,-5.483066393780691
VIPR2,0.9785783646779783,-0.3539484292524502,2.5682119791579376,0.034298547375235244,0.06355254982202896,-4.261954109339351
HNRNPLL,0.13394663187255773,6.005384878667253,2.5680706323584856,0.03430595127462235,0.0635566877608123,-5.473679709795535
SPATA7,0.1853364122322776,3.960407780415448,2.568030674493089,0.03430804460761375,0.0635566877608123,-5.106049745609944
ZBTB48,0.24246355122173124,4.216653398225982,2.5671376790368408,0.03435486141952512,0.06362306055294524,-5.178755852646939
GCC2,0.19176720327831287,6.627651107945317,2.567069928250903,0.034358416036649665,0.06362306055294524,-5.4969274392903085
HOMER3,0.13635604371652743,5.54206852382585,2.5667047429802836,0.03437758235174032,0.06365181605894656,-5.437952979691084
C8orf44-SGK3,3.122319376282297,-2.9160464768817786,2.5662293970301184,0.03440254670517767,0.0636857699019422,-3.9219189285494034
ABLIM3,0.5637512979557535,-0.5946995057984212,2.5642233139954853,0.03450810719445997,0.06385970471614373,-4.232095047170638
AKIRIN2,0.16980540442932845,5.44634902217377,2.563118750689269,0.03456637091197801,0.06395399921639916,-5.432521252411384
AKR7A2P1,0.6300828018285178,-1.1030819200938171,2.561966078102408,0.034627279597960976,0.06404637624825274,-4.1625316552417235
FERMT1,0.199495476353035,5.50676835243516,2.5604450487742754,0.03470782074554581,0.06418856005350942,-5.4437969679944445
COQ2,0.2253871207080338,3.140763315513103,2.5585419488663756,0.0348088630578767,0.06434142755358449,-4.897825981380032
NRIP3,0.8038058347659399,0.9861297373891285,2.5581295712561056,0.034830797265582976,0.06436837272683879,-4.486357510408352
C1orf174,0.15555192623756664,4.659456514218709,2.55788726799977,0.03484369187410264,0.06438540275659156,-5.304631086150357
FTSJ3,0.12880844963606997,6.111788145796393,2.554497212350552,0.03502461252482064,0.06469921825945703,-5.5004202609576724
RP11-484L7.2,0.7743151596308576,0.21866210565989042,2.5541587726662733,0.035042727032782675,0.06472584761944945,-4.37231206543689
FBXL21,0.5834547556827363,0.4059232113879533,2.553873355968106,0.03505801100350453,0.06474724375201328,-4.402378994391986
GPR108,0.16210418412397054,5.362746288980914,2.553801059856933,0.035061883518058085,0.06474756222905217,-5.436303158838614
SNX17,0.17511895481512063,6.497879215537774,2.5535746196134252,0.03507401553594241,0.06475629857179323,-5.515520805306567
RPS26,0.18816263093129937,6.557225702506004,2.552840401335939,0.03511338236269212,0.06479208866890619,-5.517866655352945
